Age,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146
60,1.016414458,0.983674616,0.950622836,0.917751255,0.88588437,0.85624061,0.829660581,0.80669508,0.787475921,0.771771978,0.759316318,0.74965639,0.742259601,0.736313235,0.731090186,0.726155302,0.721033924,0.715731513,0.710413885,0.705402959,0.701246238,0.698157032,0.696190362,0.69524737,0.695075259,0.695299751,0.695463494,0.695086885,0.693712614,0.69094632,0.686503706,0.680182423,0.671966698,0.661981771,0.650493144,0.637882633,0.624608176,0.611148487,0.597949061,0.585377747,0.573693057,0.563020256,0.553343139,0.544514153,0.536276339,0.528314726,0.520470981,0.512743371,0.505130184,0.497629736,0.490240367,0.482960439,0.47578834,0.468722482,0.461761298,0.454903246,0.448146805,0.441490476,0.434932784,0.428472273,0.42210751,0.415837082,0.409659598,0.403573685,0.397577993,0.391671188,0.38585196,0.380119015,0.374471078,0.368906895,0.363425228,0.358024859,0.352704585,0.347463225,0.34229961,0.337212594,0.332201043,0.327263841,0.322399891,0.317608108,0.312887425,0.308236791,0.303655171,0.299141542,0.2946949,0.290314253,0.285998626,0.281747055,0.277558592,0.273432305,0.269367272,0.265362588,0.261417357,0.257530701,0.253701752,0.249929656,0.24621357,0.242552666,0.238946125,0.235393143,0.231892926,0.228444693,0.225047673,0.221701108,0.218404249,0.215156362,0.211956718,0.208804605,0.205699316,0.202640159,0.199626449,0.196657512,0.193732685,0.190851314,0.188012755,0.185216372,0.18246154,0.179747643,0.177074074,0.174440234,0.171845535,0.169289396,0.166771244,0.164290517,0.161846659,0.159439123,0.157067369,0.154730868,0.152429097,0.150161538,0.147927686,0.145727039,0.143559105,0.141423399,0.139319441,0.137246762,0.135204895,0.133193385,0.13121178,0.129259636,0.127336516,0.125441989,0.12357563,0.121737022,0.119925751,0.118141413,0.116383607
61,1.016129202,0.983953796,0.951444509,0.918681419,0.886285787,0.855479294,0.82724437,0.802303247,0.781056822,0.76362343,0.750004542,0.739872554,0.732665699,0.727423074,0.723188908,0.719269502,0.714961307,0.710100116,0.704776395,0.699321658,0.694358728,0.690217687,0.687089969,0.68502473,0.683920667,0.683528076,0.683482347,0.68334268,0.682651672,0.680978303,0.677956379,0.673328297,0.666910337,0.658709501,0.648867641,0.637657802,0.62545855,0.61271336,0.599876681,0.58736231,0.575501553,0.564507477,0.554459367,0.545303567,0.536860734,0.528853856,0.521004487,0.513271265,0.505652481,0.498146453,0.490751522,0.483466053,0.476288434,0.469217079,0.462250423,0.455386924,0.448625063,0.441963343,0.435400289,0.428934446,0.422564383,0.416288687,0.410105968,0.404014855,0.398013996,0.392102062,0.386277739,0.380539737,0.374886781,0.369317616,0.363831006,0.358425733,0.353100595,0.34785441,0.342686012,0.337594251,0.332577997,0.327636134,0.322767564,0.317971202,0.313245982,0.308590854,0.30400478,0.299486741,0.29503573,0.290650757,0.286330845,0.282075033,0.277882372,0.273751927,0.26968278,0.265674023,0.261724763,0.257834119,0.254001224,0.250225224,0.246505276,0.242840551,0.239230231,0.235673511,0.232169597,0.228717708,0.225317073,0.221966934,0.218666541,0.215415159,0.212212062,0.209056534,0.20594787,0.202885377,0.19986837,0.196896175,0.193968128,0.191083576,0.188241872,0.185442382,0.182684481,0.179967552,0.177290987,0.174654188,0.172056566,0.16949754,0.166976536,0.164492992,0.162046352,0.159636069,0.157261603,0.154922423,0.152618005,0.150347835,0.148111403,0.14590821,0.143737762,0.141599573,0.139493165,0.137418066,0.135373812,0.133359944,0.131376012,0.129421571,0.127496184,0.12559942,0.123730853,0.121890065,0.120076644,0.118290184,0.116530283
62,1.016045427,0.984035816,0.952073449,0.919834192,0.88754176,0.856223045,0.826863324,0.800319987,0.777157435,0.757752244,0.742441062,0.731157461,0.723466016,0.718388489,0.714830517,0.7118753,0.708566979,0.704510649,0.699627697,0.694173904,0.68877954,0.683852092,0.679702,0.676512793,0.674327746,0.673043481,0.67241403,0.672085157,0.671633217,0.670623328,0.668650683,0.665376747,0.66056968,0.654063265,0.64588583,0.636194113,0.62526688,0.613477738,0.601254262,0.589025589,0.577173133,0.565984935,0.555628587,0.546144152,0.537441138,0.529309945,0.521456404,0.513718995,0.506096012,0.498585774,0.491186625,0.483896933,0.476715088,0.469639504,0.462668621,0.455800896,0.449034814,0.442368878,0.435801615,0.429331573,0.42295732,0.416677446,0.410490562,0.404395298,0.398390304,0.392474251,0.386645828,0.380903743,0.375246724,0.369673517,0.364182886,0.358773614,0.3534445,0.348194363,0.343022037,0.337926374,0.332906243,0.327960529,0.323088134,0.318287976,0.313558988,0.308900118,0.304310333,0.29978861,0.295333946,0.290945349,0.286621843,0.282362466,0.278166271,0.274032324,0.269959704,0.265947506,0.261994836,0.258100813,0.254264571,0.250485254,0.246762022,0.243094044,0.239480502,0.235920593,0.232413521,0.228958506,0.225554776,0.222201574,0.21889815,0.215643768,0.212437702,0.209279237,0.206167667,0.203102299,0.200082448,0.197107441,0.194176612,0.191289308,0.188444884,0.185642704,0.182882143,0.180162584,0.177483419,0.17484405,0.172243887,0.169682349,0.167158864,0.164672867,0.162223802,0.159811123,0.15743429,0.155092771,0.152786042,0.150513588,0.148274901,0.146069479,0.14389683,0.141756466,0.139647911,0.13757069,0.135524341,0.133508404,0.131522428,0.12956597,0.12763859,0.125739858,0.123869348,0.122026642,0.120211327,0.118422996,0.116661249
63,1.016275647,0.983810451,0.952024692,0.920329287,0.888556844,0.857351116,0.827509309,0.799889986,0.775185676,0.753928437,0.736700972,0.723760455,0.714928057,0.709358996,0.705950037,0.703652023,0.701293908,0.698227734,0.694145572,0.689134622,0.683748372,0.678403969,0.673490536,0.669312165,0.666043224,0.66372115,0.662240966,0.661361198,0.660738836,0.659968144,0.658637217,0.656367519,0.652847763,0.647871032,0.641287636,0.633145743,0.623615192,0.612978561,0.601602672,0.589897649,0.578266119,0.567050047,0.556493735,0.5467255,0.537746299,0.529429571,0.521537315,0.513801448,0.506179904,0.498671005,0.491273099,0.483984557,0.476803774,0.469729167,0.462759177,0.455892268,0.449126924,0.442461655,0.435894989,0.429425476,0.423051688,0.416772218,0.410585678,0.404490701,0.39848594,0.392570068,0.386741775,0.380999773,0.375342791,0.369769578,0.364278899,0.358869538,0.353540298,0.348289997,0.343117474,0.33802158,0.333001186,0.32805518,0.323182464,0.318381957,0.313652594,0.308993325,0.304403117,0.29988095,0.29542582,0.291036737,0.286712726,0.282452828,0.278256094,0.274121592,0.270048403,0.266035622,0.262082355,0.258187724,0.254350861,0.250570914,0.246847041,0.243178413,0.239564214,0.236003638,0.232495894,0.229040198,0.225635783,0.222281889,0.218977769,0.215722686,0.212515916,0.209356743,0.206244463,0.203178382,0.200157816,0.197182091,0.194250544,0.191362521,0.188517377,0.185714477,0.182953196,0.180232918,0.177553034,0.174912948,0.172312069,0.169749816,0.167225617,0.164738909,0.162289136,0.159875751,0.157498214,0.155155994,0.152848567,0.150575419,0.14833604,0.146129931,0.143956597,0.141815554,0.139706322,0.137628429,0.135581412,0.133564811,0.131578176,0.129621063,0.127693033,0.125793655,0.123922505,0.122079162,0.120263216,0.118474259,0.116711891
64,1.016815973,0.98328192,0.951094589,0.919607632,0.888396698,0.857727686,0.828028296,0.79997439,0.774257109,0.75152931,0.732519685,0.717720323,0.70726671,0.700572253,0.696672929,0.694516534,0.692808798,0.690686769,0.687591718,0.683382651,0.678444359,0.67311975,0.667809498,0.662896882,0.658678422,0.6553182,0.652847909,0.651161525,0.65002293,0.649101303,0.648009674,0.646359662,0.643799122,0.640043669,0.634910502,0.628265603,0.620175447,0.610821121,0.600487038,0.589531344,0.578345088,0.567296951,0.556688504,0.546726037,0.537498336,0.528967487,0.520971892,0.513247395,0.505636965,0.49813893,0.490751645,0.483473486,0.476302854,0.469238173,0.462277888,0.455420469,0.448664406,0.442008213,0.435450423,0.428989592,0.422624296,0.416353132,0.410174718,0.40408769,0.398090706,0.392182442,0.386361594,0.380626877,0.374977023,0.369410785,0.363926933,0.358524254,0.353201553,0.347957654,0.342791396,0.337701635,0.332687246,0.327747119,0.322880158,0.318085287,0.313361442,0.308707577,0.30412266,0.299605676,0.295155621,0.290771509,0.286452368,0.282197239,0.278005177,0.273875253,0.269806548,0.26579816,0.261849197,0.257958784,0.254126054,0.250350157,0.246630254,0.242965516,0.239355129,0.23579829,0.232294208,0.228842103,0.225441207,0.222090763,0.218790026,0.21553826,0.212334741,0.209178756,0.206069603,0.203006587,0.199989028,0.197016252,0.194087597,0.19120241,0.188360047,0.185559876,0.182801272,0.180083619,0.177406312,0.174768753,0.172170353,0.169610533,0.167088721,0.164604356,0.162156881,0.159745751,0.157370427,0.155030379,0.152725085,0.150454029,0.148216704,0.146012611,0.143841256,0.141702156,0.139594831,0.13751881,0.13547363,0.133458834,0.131473971,0.129518598,0.127592276,0.125694576,0.123825072,0.121983348,0.12016899,0.118381593,0.116620757
65,1.017585078,0.982530578,0.949374068,0.917560606,0.886609557,0.856537639,0.827408908,0.799542627,0.773451785,0.749784754,0.729382336,0.712873197,0.700618085,0.692341313,0.687338807,0.68470132,0.6831407,0.681671367,0.679522363,0.676303516,0.672171813,0.667304761,0.66203124,0.656748421,0.651831713,0.647568886,0.64411276,0.641489449,0.639592496,0.638192061,0.636970505,0.63556049,0.633597703,0.630756494,0.626779008,0.621505755,0.614817638,0.606797867,0.597636914,0.587619065,0.577091944,0.566419765,0.555935855,0.5459067,0.536500036,0.527764985,0.519625208,0.511885414,0.504298331,0.496823206,0.489458401,0.482202304,0.475053322,0.468009888,0.461070457,0.454233506,0.447497533,0.440861059,0.434322626,0.427880797,0.421534155,0.415281304,0.409120869,0.403051493,0.39707184,0.391180594,0.385376455,0.379658146,0.374024405,0.36847399,0.363005677,0.357618258,0.352310546,0.347081367,0.341929568,0.33685401,0.331853571,0.326927147,0.322073647,0.317292,0.312581146,0.307940044,0.303367667,0.298863002,0.294425052,0.290052834,0.285745379,0.281501733,0.277320956,0.27320212,0.269144313,0.265146634,0.261208196,0.257328126,0.253505563,0.249739658,0.246029575,0.24237449,0.238773592,0.23522608,0.231731166,0.228288074,0.224896038,0.221554304,0.218262129,0.215018781,0.211823539,0.208675692,0.205574539,0.20251939,0.199509565,0.196544394,0.193623218,0.190745384,0.187910253,0.185117193,0.182365582,0.179654806,0.176984262,0.174353354,0.171761495,0.169208108,0.166692624,0.164214482,0.161773128,0.159368018,0.156998617,0.154664394,0.152364829,0.150099409,0.147867628,0.145668989,0.143502999,0.141369176,0.139267043,0.13719613,0.135155976,0.133146123,0.131166124,0.129215535,0.127293922,0.125400854,0.123535908,0.121698667,0.119888722,0.118105666,0.116349102
66,1.018457903,0.981679295,0.947136066,0.914464832,0.883272172,0.853518282,0.82502824,0.797771992,0.771918535,0.747941965,0.726674109,0.708846906,0.69494914,0.684925721,0.678381122,0.674666362,0.672643668,0.671333621,0.669845188,0.667577516,0.664438908,0.660383106,0.655576631,0.650349259,0.645092012,0.640170549,0.63586284,0.632309682,0.629531864,0.627423177,0.625761,0.624241866,0.622518896,0.620252326,0.61714304,0.612959288,0.607564063,0.600852501,0.592922952,0.583973408,0.574286114,0.564190085,0.554020822,0.54408124,0.534601932,0.525711678,0.517419987,0.509612802,0.50206284,0.494624187,0.487295218,0.480074331,0.472959948,0.465950512,0.459044489,0.452240367,0.445536658,0.43893189,0.432424618,0.426013414,0.419696871,0.413473604,0.407342246,0.401301451,0.395349893,0.389486262,0.38370927,0.378017646,0.372410138,0.366885513,0.361442554,0.356080062,0.350796856,0.345591772,0.340463663,0.335411397,0.330433861,0.325529957,0.320698601,0.315938728,0.311249287,0.306629241,0.30207757,0.297593268,0.293175344,0.288822821,0.284534736,0.28031014,0.276148099,0.272047691,0.268008008,0.264028157,0.260107254,0.256244433,0.252438836,0.24868962,0.244995953,0.241357018,0.237772006,0.234240122,0.230760583,0.227332615,0.223955459,0.220628365,0.217350593,0.214121415,0.210940114,0.207805983,0.204718325,0.201676455,0.198679696,0.195727381,0.192818853,0.189953467,0.187130583,0.184349575,0.181609823,0.178910717,0.176251656,0.173632049,0.171051312,0.168508869,0.166004155,0.163536612,0.16110569,0.158710846,0.156351548,0.154027268,0.15173749,0.149481702,0.147259401,0.145070091,0.142913285,0.140788501,0.138695264,0.136633108,0.134601573,0.132600204,0.130628555,0.128686186,0.126772664,0.12488756,0.123030454,0.121200931,0.119398582,0.117623005,0.115873802
67,1.019313495,0.980846241,0.944728786,0.910804843,0.878864521,0.848948731,0.82082899,0.794247113,0.769037471,0.745342029,0.723820741,0.70519213,0.690039993,0.678432863,0.670192343,0.664974785,0.661906953,0.66015804,0.658844469,0.657245899,0.65505965,0.651995456,0.647999166,0.643244638,0.638059686,0.632826826,0.627900351,0.623547555,0.619896704,0.616963615,0.614643052,0.612720542,0.61090772,0.608878893,0.606319206,0.602955997,0.598583093,0.593085074,0.586370665,0.578551712,0.569831879,0.560482998,0.550813175,0.541133877,0.531716555,0.522755261,0.514339599,0.506439752,0.498904946,0.491516722,0.484237331,0.477065186,0.469998725,0.463036407,0.456176711,0.44941814,0.442759219,0.436198492,0.429734525,0.423365905,0.417091239,0.410909152,0.404818291,0.398817322,0.392904931,0.387079819,0.381340711,0.375686347,0.370115485,0.364626903,0.359219396,0.353891774,0.348642867,0.34347152,0.338376597,0.333356976,0.328411553,0.323539237,0.318738957,0.314009655,0.309350287,0.304759828,0.300237265,0.2957816,0.291391849,0.287067045,0.282806232,0.278608469,0.274472828,0.270398397,0.266384273,0.262429571,0.258533415,0.254694943,0.250913306,0.247187667,0.243517201,0.239901096,0.236338551,0.232828776,0.229370993,0.225964437,0.222608353,0.219301995,0.21604463,0.212835537,0.209674003,0.206559326,0.203490815,0.200467789,0.197489577,0.194555516,0.191664956,0.188817254,0.186011776,0.1832479,0.180525012,0.177842504,0.175199782,0.172596257,0.17003135,0.16750449,0.165015115,0.162562671,0.160146612,0.1577664,0.155421505,0.153111404,0.150835583,0.148593536,0.146384761,0.144208768,0.142065071,0.139953193,0.137872661,0.135823014,0.133803793,0.131814547,0.129854835,0.127924217,0.126022264,0.12414855,0.122302658,0.120484176,0.118692698,0.116927824,0.115189159
68,1.020045805,0.980134338,0.942477441,0.907120569,0.87405206,0.843485313,0.815269517,0.789096731,0.76458488,0.741555201,0.720345666,0.701505918,0.685602152,0.672793154,0.66302067,0.656154279,0.651627077,0.648868564,0.64714271,0.645735245,0.644221822,0.642105754,0.639091359,0.635139128,0.630427739,0.625280571,0.620069653,0.615136606,0.610737417,0.60698757,0.603898353,0.601366239,0.599185778,0.597084499,0.594758453,0.591917869,0.588316277,0.583772408,0.578191442,0.571495053,0.563806927,0.555327813,0.546316536,0.537064882,0.527859023,0.518938084,0.510459144,0.502472636,0.49490994,0.487584853,0.480367553,0.47325647,0.466250061,0.459346802,0.452545191,0.445843747,0.439241013,0.43273555,0.42632594,0.420010784,0.413788706,0.407658348,0.40161837,0.395667454,0.389804299,0.384027622,0.378336161,0.372728669,0.36720392,0.361760702,0.356397824,0.35111411,0.345908402,0.340779556,0.335726448,0.330747969,0.325843025,0.321010539,0.316249448,0.311558706,0.306937281,0.302384157,0.297898331,0.293478816,0.289124639,0.28483484,0.280608474,0.27644461,0.272342329,0.268300727,0.264318911,0.260396004,0.256531138,0.252723462,0.248972132,0.245276322,0.241635213,0.238048001,0.234513893,0.231032108,0.227601873,0.224222432,0.220893035,0.217612945,0.214381437,0.211197794,0.20806131,0.204971292,0.201927053,0.198927919,0.195973225,0.193062315,0.190194544,0.187369275,0.184585881,0.181843744,0.179142256,0.176480816,0.173858833,0.171275725,0.168730917,0.166223845,0.16375395,0.161320684,0.158923506,0.156561882,0.154235287,0.151943203,0.14968512,0.147460536,0.145268956,0.143109891,0.140982861,0.138887393,0.136823018,0.134789278,0.132785719,0.130811896,0.128867367,0.126951699,0.125064466,0.123205247,0.121373627,0.119569197,0.117791555,0.116040305,0.114315056
69,1.020568465,0.97962687,0.940655238,0.903889294,0.869510309,0.837917896,0.809126081,0.78290241,0.758820003,0.736494492,0.715955005,0.69744049,0.681351085,0.667826468,0.656894248,0.648540428,0.642411675,0.638237695,0.635539127,0.633745206,0.632432745,0.630986931,0.628906389,0.625916725,0.621991358,0.617311632,0.61219444,0.606999755,0.602055563,0.597606155,0.59375423,0.590507067,0.587763573,0.585328086,0.582944669,0.580331463,0.577223736,0.573400748,0.568705295,0.563062062,0.556405007,0.548860865,0.540624679,0.53194693,0.523101647,0.514348646,0.505894085,0.497857843,0.490251398,0.482968083,0.475823332,0.468783608,0.461847386,0.455013164,0.44827946,0.441644813,0.435107785,0.428666956,0.422320926,0.416068316,0.409907768,0.403837939,0.39785751,0.391965177,0.386159656,0.380439683,0.374804008,0.369251404,0.363780657,0.358390572,0.353079972,0.347847696,0.342692599,0.337613554,0.332609449,0.327679188,0.322821691,0.318035894,0.313320747,0.308675216,0.304098282,0.29958894,0.2951462,0.290769086,0.286456637,0.282207904,0.278021953,0.273897864,0.269834728,0.265831653,0.261887755,0.258002167,0.254174032,0.250402507,0.24668676,0.243025972,0.239419335,0.235866053,0.232365342,0.228916429,0.225518552,0.222170961,0.218872916,0.215623687,0.212422557,0.209268818,0.206161771,0.20310073,0.200085017,0.197113964,0.194186913,0.191303216,0.188462235,0.185663339,0.182905908,0.180189332,0.177513007,0.17487634,0.172278747,0.16971965,0.167198482,0.164714683,0.162267702,0.159856995,0.157482028,0.155142271,0.152837206,0.15056632,0.148329109,0.146125074,0.143953727,0.141814583,0.139707168,0.137631012,0.135585653,0.133570637,0.131585514,0.129629843,0.127703188,0.125805121,0.123935218,0.122093063,0.120278246,0.118490361,0.116729012,0.114993805,0.113284352
70,1.020804455,0.979397911,0.939491808,0.901516323,0.865834758,0.833028099,0.803287719,0.776539206,0.752430332,0.730536161,0.710688845,0.692832165,0.67706626,0.663369322,0.651747611,0.642268529,0.634695449,0.628966383,0.624897016,0.622166875,0.620488331,0.619249527,0.617829003,0.61575044,0.612760076,0.608842733,0.60418062,0.599082541,0.593895275,0.588932578,0.584426909,0.580468416,0.57706094,0.574106502,0.571419864,0.568762056,0.56587341,0.562513944,0.558487967,0.553661328,0.547977041,0.541373131,0.533976515,0.525981448,0.517628554,0.509172882,0.500847069,0.492823886,0.485185986,0.477906291,0.470841018,0.463879467,0.457020137,0.450261548,0.443602241,0.437040777,0.430575738,0.424205725,0.41792936,0.411745282,0.405652153,0.39964865,0.393733472,0.387905334,0.382162971,0.376505136,0.370930597,0.365438142,0.360026577,0.354694722,0.349441417,0.344265515,0.339165889,0.334141427,0.32919103,0.324313619,0.319508127,0.314773505,0.310108718,0.305512744,0.300984578,0.296523228,0.292127719,0.287797085,0.283530379,0.279326664,0.275185019,0.271104533,0.267084313,0.263123474,0.259221146,0.255376473,0.251588607,0.247856718,0.244179982,0.240557592,0.23698875,0.23347267,0.230008576,0.226595707,0.223233309,0.219920641,0.216656973,0.213441584,0.210273764,0.207152815,0.204078048,0.201048782,0.198064348,0.195124088,0.192227351,0.189373496,0.186561893,0.183791919,0.181062961,0.178374415,0.175725686,0.173116187,0.17054534,0.168012577,0.165517334,0.16305906,0.160637208,0.158251243,0.155900635,0.153584861,0.15130341,0.149055773,0.146841452,0.144659956,0.1425108,0.140393506,0.138307604,0.136252631,0.13422813,0.13223365,0.130268749,0.128332989,0.126425939,0.124547177,0.122696283,0.120872846,0.119076459,0.117306724,0.115563245,0.113845635,0.112153512
71,1.020695249,0.97950385,0.939185448,0.900345876,0.863534919,0.829505434,0.79862139,0.770977688,0.746374851,0.724461324,0.705030892,0.687841376,0.672710783,0.659328737,0.647542222,0.637394664,0.628730027,0.621599049,0.616021984,0.611966301,0.609384703,0.607800737,0.606590943,0.605157938,0.603050805,0.600035625,0.596107244,0.591447303,0.586355376,0.581164386,0.576173657,0.571603977,0.567533391,0.563962935,0.560798364,0.557865347,0.554942089,0.551790966,0.54819622,0.543986335,0.53904909,0.533336612,0.526788834,0.519538191,0.511776657,0.50373371,0.495644467,0.487713806,0.480080898,0.472791304,0.46577989,0.45889804,0.452117098,0.445435607,0.438852129,0.432365249,0.425973571,0.419675716,0.413470328,0.407356068,0.401331615,0.39539567,0.389546949,0.383784187,0.378106137,0.37251157,0.366999273,0.361568053,0.356216731,0.350944146,0.345749152,0.340630623,0.335587444,0.330618519,0.325722768,0.320899123,0.316146536,0.31146397,0.306850404,0.302304832,0.297826262,0.293413716,0.289066231,0.284782856,0.280562656,0.276404707,0.272308099,0.268271936,0.264295334,0.260377422,0.256517341,0.252714245,0.248967299,0.245275682,0.241638583,0.238055203,0.234524756,0.231046466,0.227619568,0.224243308,0.220916944,0.217639744,0.214410986,0.21122996,0.208095965,0.205008311,0.201966316,0.19896931,0.196016633,0.193107632,0.190241666,0.187418103,0.184636318,0.181895698,0.179195636,0.176535537,0.173914813,0.171332883,0.168789177,0.166283133,0.163814195,0.161381817,0.15898546,0.156624595,0.154298698,0.152007254,0.149749755,0.1475257,0.145334598,0.143175961,0.141049311,0.138954176,0.136890092,0.1348566,0.132853249,0.130879594,0.128935197,0.127019625,0.125132455,0.123273265,0.121441643,0.119637182,0.11785948,0.116108143,0.11438278,0.112683009,0.11100845
72,1.020217493,0.979967582,0.939866222,0.900640239,0.863008693,0.827902139,0.795848481,0.767107193,0.741641499,0.719247286,0.699788891,0.682990836,0.668495848,0.65572465,0.64424283,0.633935405,0.624622539,0.6164317,0.609493852,0.603976317,0.600110057,0.597657823,0.596124399,0.594904075,0.59342474,0.591260795,0.588197261,0.584237808,0.579562446,0.574460854,0.569251904,0.564220686,0.559576759,0.555386721,0.55164948,0.548275107,0.545100516,0.541921119,0.538520986,0.534707882,0.530333473,0.525297706,0.519558849,0.513065235,0.505953401,0.49841174,0.490657546,0.482905273,0.475331652,0.468042173,0.461045491,0.45423892,0.447531995,0.440923282,0.434411368,0.427994858,0.421672377,0.415442569,0.409304097,0.403255643,0.397295907,0.391423606,0.385637478,0.379936276,0.374318771,0.368783753,0.363330026,0.357956413,0.352661754,0.347444902,0.342304731,0.337240128,0.332249994,0.32733325,0.32248883,0.317715681,0.313012768,0.30837907,0.30381358,0.299315306,0.294883268,0.290516502,0.286214057,0.281974997,0.277798396,0.273683345,0.269628946,0.265634313,0.261698575,0.257820871,0.254000354,0.250236189,0.246527552,0.242873632,0.239273628,0.235726752,0.232232228,0.228789288,0.225397178,0.222055154,0.218762482,0.21551844,0.212322315,0.209173405,0.206071017,0.20301447,0.200003092,0.197036219,0.1941132,0.19123339,0.188396155,0.18560087,0.18284692,0.180133697,0.177460602,0.174827047,0.17223245,0.169676239,0.167157848,0.164676723,0.162232315,0.159824084,0.157451497,0.155114031,0.152811167,0.150542398,0.148307221,0.146105141,0.14393567,0.14179833,0.139692645,0.13761815,0.135574385,0.133560898,0.131577241,0.129622975,0.127697667,0.125800889,0.123932221,0.122091248,0.120277562,0.118490759,0.116730443,0.114996223,0.113287715,0.111604537,0.109946317
73,1.019407955,0.980754355,0.941550558,0.902523669,0.864510612,0.828605247,0.79550594,0.765628791,0.739094806,0.715856309,0.695919044,0.679078262,0.664948813,0.652787054,0.64189767,0.63188877,0.622424301,0.613605777,0.605639381,0.598800973,0.593515287,0.589822995,0.587460876,0.585940719,0.584676382,0.583121532,0.580875403,0.577740964,0.573729694,0.569019289,0.563889345,0.558644952,0.553557565,0.548826256,0.544507022,0.540597399,0.537012333,0.533600255,0.53017369,0.526537943,0.52252352,0.517994936,0.512860982,0.507092426,0.500645253,0.49365886,0.486316986,0.478823914,0.471372893,0.464112241,0.457113709,0.450349171,0.443705358,0.437158666,0.430707701,0.42435109,0.418087477,0.411915526,0.405833918,0.399841355,0.393936553,0.388118249,0.382385198,0.376736169,0.371169951,0.365685349,0.360281184,0.354956296,0.349709537,0.344539779,0.339445908,0.334426826,0.32948145,0.324608713,0.319807562,0.315076959,0.310415883,0.305823323,0.301298286,0.296839792,0.292446874,0.288118579,0.283853968,0.279652116,0.275512109,0.271433047,0.267414044,0.263454225,0.259552729,0.255708704,0.251921315,0.248189734,0.244513149,0.240890756,0.237321766,0.233805398,0.230340885,0.226927468,0.223564401,0.220250949,0.216986387,0.213769998,0.21060108,0.207478936,0.204402883,0.201372247,0.198386361,0.195444571,0.192546231,0.189690705,0.186877363,0.184105589,0.181374773,0.178684314,0.17603362,0.173422107,0.170849201,0.168314335,0.16581695,0.163356496,0.16093243,0.158544218,0.156191333,0.153873256,0.151589475,0.149339486,0.147122792,0.144938903,0.142787337,0.140667618,0.138579277,0.136521852,0.134494889,0.132497939,0.13053056,0.128592316,0.126682778,0.124801523,0.122948135,0.121122202,0.119323321,0.117551092,0.115805122,0.114085024,0.112390416,0.110720923,0.109076174
74,1.018337777,0.981796369,0.944110782,0.905925062,0.86807886,0.831782231,0.79789148,0.766986349,0.739338002,0.715050369,0.694279465,0.676958628,0.662774542,0.650961773,0.640666655,0.631241068,0.622075948,0.613116532,0.604543131,0.596705889,0.590135654,0.585069382,0.581517293,0.579210944,0.577671473,0.576333428,0.574676247,0.572323261,0.56909441,0.56500821,0.560239738,0.555058745,0.549757229,0.544593958,0.539758526,0.535297342,0.531207421,0.527409188,0.523762849,0.520097944,0.516240543,0.512032888,0.507348686,0.502112379,0.496305968,0.489892386,0.483012822,0.47584546,0.468580893,0.461390706,0.454394527,0.447630207,0.441032781,0.434531614,0.428125328,0.421812569,0.415591997,0.409462293,0.403422155,0.397470298,0.391605458,0.385826385,0.380131847,0.37452063,0.368991536,0.363543385,0.358175011,0.352885266,0.347673018,0.342537148,0.337476557,0.332490157,0.327576879,0.322735665,0.317965477,0.313265285,0.308634079,0.304070861,0.299574646,0.295144465,0.29077936,0.28647839,0.282240623,0.278065144,0.273951049,0.269897447,0.265903459,0.261968219,0.258090875,0.254270584,0.250506516,0.246797854,0.243143792,0.239543534,0.235996298,0.232501311,0.229057811,0.225665048,0.222322283,0.219028785,0.215783837,0.212586729,0.209436764,0.206333252,0.203275516,0.200262886,0.197294703,0.194370318,0.191489089,0.188650385,0.185853586,0.183098076,0.180383251,0.177708517,0.175073285,0.172476977,0.169919022,0.167398859,0.164915933,0.162469698,0.160059617,0.157685158,0.155345798,0.153041024,0.150770327,0.148533206,0.146329169,0.14415773,0.142018409,0.139910734,0.137834241,0.135788472,0.133772973,0.131787301,0.129831016,0.127903686,0.126004885,0.124134193,0.122291196,0.120475487,0.118686664,0.11692433,0.115188096,0.113477577,0.111792395,0.110132175,0.108496551
